LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
24.23659134	23.72067261	23.62911987	23.70081139	24.60546494	23.88901901	27.12937546	27.38360405	27.24127197	27.24209023	27.31285286	27.37218857	26.53572845	26.48423767	26.45235252	26.53336906	26.36203766	26.37873459				+	fold10_fold1	4	4	4	11.3	11.3	11.3	49.406	0	89.745	1915300000	74	8.793055128	8.22E-09	3.31661733	20.5957115	sp|P13259|PCY1_YEAST	sp|P13259|PCY1_YEAST	1004
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	8	8	8	24.664	0.0065397	1.4922	0	4	NaN	NaN	0	NaN	sp|P13298|PYRE_YEAST	sp|P13298|PYRE_YEAST	1005
0	0	0	0	0	0	27.01371765	27.08557701	26.96333885	27.01211929	27.12228203	27.11852455	25.98076439	25.86629677	25.90497398	25.83134842	26.0989666	25.84642029				+	fold10_fold1	6	6	6	8.2	8.2	8.2	166.81	0	76.999	1295000000	85	25.66381563	1.86E-24	27.05259323	1012.720685	sp|P13382|DPOLA_YEAST	sp|P13382|DPOLA_YEAST	1006
0	0	0	0	0	0	24.06907272	23.77042007	23.90765762	0	24.03741455	24.05581474	23.13766479	0	0	0	0	0						2	2	2	9.1	9.1	9.1	32.629	0	29.54	124670000	16	NaN	NaN	0	NaN	sp|P13517|CAPZB_YEAST	sp|P13517|CAPZB_YEAST	1007
0	0	0	0	0	0	25.83190346	26.01337624	26.01503754	26.03248405	25.96789551	25.88950729	25.17314148	24.664814	25.07944489	25.02483368	24.77464867	24.7163868				+	fold10_fold1	3	3	3	9	9	9	77.866	0	25.922	661720000	38	24.57413076	9.72E-24	25.95836735	787.9885899	sp|P13574|STE12_YEAST	sp|P13574|STE12_YEAST	1008
0	0	0	0	0	0	0	0	22.94068336	0	0	0	0	0	0	0	0	0						1	1	1	3.5	3.5	3.5	120.29	0	12.895	28578000	4	NaN	NaN	0	NaN	sp|Q12691|ATN5_YEAST;sp|Q01896|ATN2_YEAST;sp|P13587|ATN1_YEAST	sp|Q12691|ATN5_YEAST;sp|Q01896|ATN2_YEAST;sp|P13587|ATN1_YEAST	1009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	1.7	1.7	1.7	114.9	0	10.981	0	1	NaN	NaN	0	NaN	sp|P13612|ITA4_HUMAN	sp|P13612|ITA4_HUMAN	1010
28.51254272	28.10084152	28.13653183	27.92829704	27.81878853	27.81427193	26.82844543	27.2129879	27.29876518	27.37451172	27.07795906	27.47969627	27.78936386	27.65574074	27.55968666	27.67572975	27.71502495	27.67020226				+	fold10_fold1	17	17	17	25.9	25.9	25.9	95.337	0	97.818	3122800000	186	3.79085391	0.000404408	-0.839818001	-5.84884392	sp|P13639|EF2_HUMAN	sp|P13639|EF2_HUMAN	1011
0	0	0	0	0	0	0	0	0	0	0	0	22.37042046	0	0	0	0	0						2	2	2	6.4	6.4	6.4	72.932	0	7.9923	12756000	4	NaN	NaN	0	NaN	sp|P13667|PDIA4_HUMAN	sp|P13667|PDIA4_HUMAN	1012
0	0	0	23.36131859	0	23.1809082	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	30.2	30.2	30.2	19.595	0	5.1676	36578000	9	NaN	NaN	0	NaN	sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN	sp|P13693|TCTP_HUMAN	1013
25.91387749	0	24.81924057	24.21852303	24.95207024	24.62784004	0	0	0	0	0	0	0	0	0	24.99541664	0	0						7	7	7	13.5	13.5	13.5	70.81	0	21.568	294270000	41	NaN	NaN	0	NaN	sp|P13797|PLST_HUMAN;sp|P13796|PLSL_HUMAN	sp|P13797|PLST_HUMAN	1014
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.96698189	0	0						1	1	1	2	2	2	81.224	0	4.2774	99671000	13	NaN	NaN	0	NaN	sp|P13798|ACPH_HUMAN	sp|P13798|ACPH_HUMAN	1015
0	0	0	24.10421562	24.0871563	24.44487	0	0	0	0	0	0	24.13844681	24.31913757	24.38363647	24.0914402	24.32457352	24.0277462						2	2	2	6.1	6.1	6.1	83.785	0	31.633	262080000	33	NaN	NaN	0	NaN	sp|P13807|GYS1_HUMAN	sp|P13807|GYS1_HUMAN	1016
0	0	0	0	0	0	0	0	0	0	0	20.99638176	0	0	0	0	0	0						1	1	1	4.8	4.8	4.8	30.39	0.00041684	2.4174	8252800	3	NaN	NaN	0	NaN	sp|P13856|RSR1_YEAST	sp|P13856|RSR1_YEAST	1017
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00648499						1	1	1	3.2	3.2	3.2	45.518	0	3.6316	16544000	5	NaN	NaN	0	NaN	sp|P13861|KAP2_HUMAN	sp|P13861|KAP2_HUMAN	1018
23.77615547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	9.2	9.2	9.2	28.38	0	4.2946	23134000	9	NaN	NaN	0	NaN	sp|P13984|T2FB_HUMAN	sp|P13984|T2FB_HUMAN	1019
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.87248611	0	0						2	2	2	23.8	23.8	23.8	11.415	0	6.5367	20167000	4	NaN	NaN	0	NaN	sp|P14120|RL30_YEAST	sp|P14120|RL30_YEAST	1020
0	0	0	0	0	0	24.93939209	25.01081848	24.96349335	24.93836021	24.8754425	25.04143143	24.36839676	24.53759575	24.96300697	24.85623932	25.00230217	25.00996399				+	fold10_fold1	3	3	3	9.3	9.3	9.3	43.757	0	11.26	392320000	35	25.78260136	1.49E-24	24.96148968	1040.802572	sp|P14126|RL3_YEAST	sp|P14126|RL3_YEAST	1021
0	0	0	0	0	0	28.17378998	0	28.12208557	28.18739891	27.9749794	28.09209633	0	0	0	0	26.84397888	0						4	4	4	7.4	7.4	7.4	81.752	0	96.125	2387800000	27	NaN	NaN	0	NaN	sp|P14164|ABF1_YEAST	sp|P14164|ABF1_YEAST	1022
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.950737	0						1	1	1	15.7	15.7	15.7	18.848	0	3.7543	3567500	1	NaN	NaN	0	NaN	sp|P14209|CD99_HUMAN	sp|P14209|CD99_HUMAN	1023
0	0	23.36879539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	8.9	8.9	8.9	59.425	0	14.846	41226000	17	NaN	NaN	0	NaN	sp|P14314|GLU2B_HUMAN	sp|P14314|GLU2B_HUMAN	1024
0	0	0	0	0	0	0	0	0	0	0	20.93998337	0	0	0	0	0	0						1	1	1	2	2	2	50.513	0	2.6791	12720000	7	NaN	NaN	0	NaN	sp|P14384|CBPM_HUMAN	sp|P14384|CBPM_HUMAN	1025
26.75976944	24.33708382	25.66844368	25.71819115	25.48406792	25.21756172	28.50699425	28.42013168	28.01035881	28.39668655	28.0092392	28.27159691	27.13104439	27.11296844	27.29237175	26.98999405	27.02928543	27.06527519				+	fold10_fold1	14	14	14	72.1	72.1	72.1	39.62	0	323.31	3912200000	286	5.037982587	3.02E-05	2.738314946	8.231608972	sp|P14540|ALF_YEAST	sp|P14540|ALF_YEAST	1026
26.11523438	25.816679	25.29389763	25.33340454	25.26760101	25.24655533	24.59923363	24.60778046	0	0	23.97517586	24.24503136	24.9699173	24.96930313	24.86325073	24.94342232	24.83127594	24.58514404						10	10	10	27.5	27.5	27.5	57.936	0	58.109	466330000	78	0.994768671	0.148937751	-9.274358431	-1.805074764	sp|P14618|KPYM_HUMAN	sp|P14618|KPYM_HUMAN	1027
28.90879059	28.50237274	28.42678452	28.20722771	28.11976242	28.18919182	27.79686928	28.07209206	27.91570282	27.49060059	27.81848526	27.84194183	28.06558418	28.09963989	28.01812935	28.07709312	28.16336632	27.5314064				+	fold10_fold1	8	7	7	14.3	12.2	12.2	92.468	0	180.95	5020000000	100	2.591068704	0.005287195	-0.56973966	-3.9888443	sp|P14625|ENPL_HUMAN	sp|P14625|ENPL_HUMAN	1028
0	0	0	0	0	0	0	0	0	0	0	23.9345417	0	0	0	0	0	0						1	1	1	2.1	2.1	2.1	48.337	0.0022258	2.043	235700000	12	NaN	NaN	0	NaN	sp|P14635|CCNB1_HUMAN	sp|P14635|CCNB1_HUMAN	1029
0	0	0	0	0	0	0	0	0	23.80291939	23.88846207	0	0	0	0	0	0	0						3	3	3	13.6	13.6	13.6	34.064	0	9.424	68115000	17	NaN	NaN	0	NaN	sp|P14682|UBC3_YEAST	sp|P14682|UBC3_YEAST	1030
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.44498444						1	1	1	1.2	1.2	1.2	87.173	0	3.2247	97424000	7	NaN	NaN	0	NaN	sp|P14736|RAD4_YEAST	sp|P14736|RAD4_YEAST	1031
0	0	0	0	0	0	25.36979485	25.36916161	25.3788166	25.32234001	25.40924644	25.44037819	0	0	24.61577034	0	24.69535255	0				+	fold10_fold1	5	5	5	7	7	7	148.4	0	57.694	392540000	39	27.51538197	1.71E-25	25.38162295	1551.127252	sp|P14737|RAD9_YEAST	sp|P14737|RAD9_YEAST	1032
0	0	0	0	0	0	0	0	0	0	0	20.90727234	0	0	0	0	0	0						1	1	1	1.3	1.3	1.3	80.046	0.0045089	1.7093	10491000	6	NaN	NaN	0	NaN	sp|P14742|GFA1_YEAST	sp|P14742|GFA1_YEAST	1033
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	4.2	4.2	4.2	52.837	0.0060008	1.5715	0	1	NaN	NaN	0	NaN	sp|P14743|NMT_YEAST	sp|P14743|NMT_YEAST	1034
0	0	0	0	0	0	0	23.74273109	0	0	23.52324867	0	0	0	0	0	0	0						2	2	2	4.6	4.6	4.6	68.527	0	7.7794	46297000	8	NaN	NaN	0	NaN	sp|P14747|PP2B2_YEAST	sp|P14747|PP2B2_YEAST	1035
0	0	0	0	0	0	24.75913429	24.66367531	24.62672806	24.52874184	24.56917953	24.73334885	0	0	0	0	23.46861649	0				+	fold10_fold1	2	2	2	3.1	3.1	3.1	176.87	0	70.042	262880000	33	23.86098383	3.27E-23	24.64680131	668.6579138	sp|P14772|BPT1_YEAST	sp|P14772|BPT1_YEAST	1036
0	0	0	0	0	0	24.57478905	24.78680992	24.58353806	24.84852219	24.70540619	24.66833496	0	24.41641617	0	0	0	0				+	fold10_fold1	4	3	3	21	13	13	17.39	0	48.999	233740000	25	23.04104962	1.58E-22	24.69456673	553.615864	sp|P14832|CYPH_YEAST	sp|P14832|CYPH_YEAST	1037
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.90950775						1	1	1	4.3	4.3	4.3	41.069	0.0058151	1.5836	3385400	1	NaN	NaN	0	NaN	sp|P14843|AROF_YEAST	sp|P14843|AROF_YEAST	1038
0	0	0	0	0	0	0	0	0	0	25.24205399	0	0	0	0	0	25.39711952	25.44426918						2	2	2	5	5	5	76.471	0	20.73	529000000	25	NaN	NaN	0	NaN	sp|P14859|PO2F1_HUMAN	sp|P14859|PO2F1_HUMAN	1039
27.06167603	27.24481392	26.51849747	25.85226631	25.51514816	26.25799751	26.04803658	25.66394615	25.80565262	25.96395683	25.57617569	25.14262009	26.10982513	26.47661018	26.42897415	26.13220215	26.54498291	26.37679863						4	4	4	16	16	16	64.132	0	91.695	1126700000	58	1.36852565	0.069656453	-0.708335241	-2.319584909	sp|P14866|HNRPL_HUMAN	sp|P14866|HNRPL_HUMAN	1040
0	0	0	0	25.74942207	0	0	0	0	0	0	0	0	0	0	0	0	0						3	2	2	11.8	9.8	9.8	57.136	0	22.981	190790000	17	NaN	NaN	0	NaN	sp|P14868|SYDC_HUMAN	sp|P14868|SYDC_HUMAN	1041
0	0	0	0	0	0	0	23.73603439	23.75144196	23.69359779	0	23.79263115	0	0	0	0	0	0						2	2	2	14.5	14.5	14.5	86.515	0	13.557	78995000	13	NaN	NaN	0	NaN	sp|P14907|NSP1_YEAST	sp|P14907|NSP1_YEAST	1042
0	26.12472916	0	0	26.33272171	26.33481979	29.34085274	29.26158905	29.33080292	29.22365952	29.21166611	28.82037354	28.1582222	28.21048164	28.21359062	28.06896973	28.27666283	28.19324112				+	fold10_fold1	10	10	10	19.6	19.6	19.6	107.2	0	246.49	5674100000	97	1.677812972	0.036274081	16.0661122	2.735384523	sp|P14922|CYC8_YEAST	sp|P14922|CYC8_YEAST	1043
24.89323807	25.72364235	25.6399498	25.73933601	25.49728775	25.72525597	24.32656288	24.49148941	24.35400391	24.3089695	24.49081612	24.08885574	25.28873253	24.96199226	25.2447052	25.14285278	25.11608696	24.71203613				+	fold10_fold1	2	2	2	3.8	3.8	3.8	81.744	0	24.709	557350000	47	4.98496181	3.35E-05	-1.193002065	-8.118259095	sp|P14923|PLAK_HUMAN	sp|P14923|PLAK_HUMAN	1044
0	0	0	0	0	0	0	0	21.83302498	0	0	0	0	0	0	0	0	0						3	3	3	8.4	8.4	8.4	37.036	0	2.8683	11390000	5	NaN	NaN	0	NaN	sp|P15019|TAL1_YEAST	sp|P15019|TAL1_YEAST	1045
24.27526093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	5.6	5.6	5.6	84.436	0	6.4062	147070000	17	NaN	NaN	0	NaN	sp|P15056|BRAF_HUMAN	sp|P15056|BRAF_HUMAN	1046
25.25270271	25.23392487	24.62315941	24.98602676	25.2677803	0	28.02670097	28.1071434	28.2007885	27.89377022	28.11455917	28.12356567	27.38681412	27.18631363	27.2110405	26.62324142	27.12957191	27.08517075						15	14	6	24.5	22.1	7.2	80.899	0	99.517	2755000000	144	0.933864518	0.167132421	7.183822314	1.718523275	sp|P15108|HSC82_YEAST	sp|P15108|HSC82_YEAST	1047
25.84438515	0	0	0	0	0	0	0	0	0	25.1511631	0	0	0	0	25.48965263	0	25.49231339						4	4	4	23.4	23.4	23.4	35.853	0	21.778	372000000	22	NaN	NaN	0	NaN	sp|P15121|ALDR_HUMAN	sp|P15121|ALDR_HUMAN	1048
0	0	0	0	0	0	0	0	21.58311462	0	0	0	0	0	0	0	0	0						1	1	1	2.1	2.1	2.1	109.54	0	4.6432	14871000	4	NaN	NaN	0	NaN	sp|P15144|AMPN_HUMAN	sp|P15144|AMPN_HUMAN	1049
0	0	0	24.85614395	24.75011253	24.82001877	23.93427086	0	24.18169594	0	0	0	24.61059761	24.41086388	24.43993378	24.27319908	24.30612183	24.14973068						4	4	4	14.2	14.2	14.2	55.755	0	85.651	242360000	45	NaN	NaN	0	NaN	sp|P15170|ERF3A_HUMAN	sp|P15170|ERF3A_HUMAN	1050
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.06858063	0						1	1	1	4.4	4.4	4.4	93.3	0	154.15	244880000	15	NaN	NaN	0	NaN	sp|P15274|AMPD_YEAST	sp|P15274|AMPD_YEAST	1051
0	0	27.17159653	0	0	0	0	0	0	0	0	0	26.36359215	26.11979103	0	0	26.75021553	0						7	5	5	16	11.4	11.4	69.412	0	31.276	668760000	23	NaN	NaN	0	NaN	sp|P15311|EZRI_HUMAN;sp|P35241|RADI_HUMAN	sp|P15311|EZRI_HUMAN	1052
0	23.92904091	23.29501915	24.14203453	23.97587585	24.08958244	23.16747856	0	0	0	23.35191536	0	23.87839317	23.92079926	23.78046608	23.84038162	23.60918999	23.70112801						3	3	3	7.9	7.9	7.9	54.537	0	25.076	212520000	58	1.079273479	0.12707975	-12.15202649	-1.923571155	sp|P15336|ATF2_HUMAN	sp|P15336|ATF2_HUMAN	1053
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.61710548						1	1	1	9	9	9	18.762	0	3.3819	7058800	3	NaN	NaN	0	NaN	sp|P15367|SEC11_YEAST	sp|P15367|SEC11_YEAST	1054
0	0	0	0	0	0	0	0	0	0	0	0	25.09357643	25.00062561	0	24.98966789	0	0						3	3	3	16.6	16.6	16.6	35.193	0	87.863	463720000	24	NaN	NaN	0	NaN	sp|P15408|FOSL2_HUMAN	sp|P15408|FOSL2_HUMAN	1055
0	0	0	0	0	0	0	0	26.42160988	0	0	0	0	0	0	0	0	0						1	1	1	2.2	2.2	2.2	190.19	0	2.8703	88941000	2	NaN	NaN	0	NaN	sp|P15442|GCN2_YEAST	sp|P15442|GCN2_YEAST	1056
24.29094887	24.06677437	23.8417263	23.48480606	0	0	23.09662819	23.05075836	23.04856491	0	23.11989021	23.15628815	23.37689781	23.36292458	23.59821129	23.49801826	23.22711563	23.42726326						2	2	1	16.4	16.4	6.6	17.149	0	6.1569	159200000	36	0.21145606	0.654294988	3.297979037	0.519774065	sp|P15531|NDKA_HUMAN;sp|O60361|NDK8_HUMAN	sp|P15531|NDKA_HUMAN;sp|O60361|NDK8_HUMAN	1057
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.00761414	0						1	1	1	4.7	4.7	4.7	30.867	0	29.89	289610000	37	NaN	NaN	0	NaN	sp|P15559|NQO1_HUMAN	sp|P15559|NQO1_HUMAN	1058
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.17913246	0						1	1	1	2	2	2	63.467	0.0041396	1.7588	6743900	7	NaN	NaN	0	NaN	sp|P15622|ZN250_HUMAN	sp|P15622|ZN250_HUMAN	1059
0	0	0	0	0	0	0	0	0	0	22.70910454	0	0	0	0	0	0	0						2	2	2	3.5	3.5	3.5	67.364	0	3.8747	29511000	5	NaN	NaN	0	NaN	sp|P15624|SYFB_YEAST	sp|P15624|SYFB_YEAST	1060
0	0	0	0	0	0	23.0139637	23.29347801	23.02681732	23.12537193	22.97082901	22.90080261	0	0	0	0	0	21.75837135				+	fold10_fold1	2	2	2	4.2	4.2	4.2	66.264	0	5.9767	63354000	19	21.72996251	1.91E-21	23.05521043	409.3496569	sp|P15705|STI1_YEAST	sp|P15705|STI1_YEAST	1062
25.80548096	25.4503231	25.62761879	25.64432907	25.45891953	25.48449898	25.00285912	24.98680687	24.95726204	25.13010216	25.10361671	24.66817284	25.34617805	25.18226433	25.34682083	25.33090973	25.40321159	25.54164886				+	fold10_fold1	7	7	7	3.9	3.9	3.9	296.83	0	79.753	639540000	104	4.344811288	0.000128966	-0.603725115	-6.838716427	sp|P15822|ZEP1_HUMAN	sp|P15822|ZEP1_HUMAN	1063
0	0	0	0	0	0	20.39403915	0	0	0	0	0	0	0	0	0	0	0						1	1	1	3.1	3.1	3.1	28.916	0.0074584	1.4175	1377900	1	NaN	NaN	0	NaN	sp|P15873|PCNA_YEAST	sp|P15873|PCNA_YEAST	1064
0	0	0	0	0	0	0	0	0	0	0	24.07144737	25.02263451	24.87168884	24.87895393	24.874506	0	0						3	3	3	12.3	12.3	12.3	31.324	0	22.542	670510000	35	NaN	NaN	0	NaN	sp|P15880|RS2_HUMAN	sp|P15880|RS2_HUMAN	1065
24.39473343	24.15761375	0	24.01937103	23.95969582	24.1839695	27.4582634	27.4247036	27.48861122	27.49442101	27.46357346	27.5555954	26.16098404	26.26158905	26.35684395	26.52526665	26.54423141	26.46787071						12	12	12	20.4	20.4	20.4	65.575	0	140.33	1713100000	105	1.011921941	0.143819425	7.361630758	1.829267707	sp|P15891|ABP1_YEAST	sp|P15891|ABP1_YEAST	1066
0	0	24.69535255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	9	9	9	67.6	0	26.736	41838000	9	NaN	NaN	0	NaN	sp|P15923|TFE2_HUMAN	sp|P15923|TFE2_HUMAN	1067
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.99634743						1	1	1	5.6	5.6	5.6	23.879	0	7.826	205940000	12	NaN	NaN	0	NaN	sp|P15992|HSP26_YEAST	sp|P15992|HSP26_YEAST	1068
0	30.60726166	30.79211235	30.5707283	30.56674194	30.15098	29.49745178	30.36880112	0	29.62650108	0	30.564291	30.25157928	30.18470764	30.40517235	30.41367149	30.29285431	0						4	4	4	7.8	7.8	7.8	81.537	0	58.504	21915000000	85	0.285410972	0.566281624	-5.438463211	-0.66954235	sp|P16070|CD44_HUMAN	sp|P16070|CD44_HUMAN	1069
24.75557327	24.55707359	24.517313	24.48897934	24.40321159	24.53112411	24.35070229	24.18752289	0	0	24.14709091	0	24.18925858	24.14320374	24.03162193	24.34285927	24.4534359	24.03288269						3	3	3	12.6	12.6	12.6	15.144	0	5.108	285660000	34	1.349511076	0.072054126	-12.42799314	-2.293865323	sp|P16104|H2AX_HUMAN	sp|P16104|H2AX_HUMAN	1070
0	0	0	0	0	0	26.39178658	26.87970161	26.79563141	26.91820717	26.95748329	26.7205143	0	0	0	0	0	0				+	fold10_fold1	4	4	4	21.4	21.4	21.4	57.474	0	66.734	995710000	18	20.61028691	1.93E-20	26.77722073	316.3143216	sp|P16120|THRC_YEAST	sp|P16120|THRC_YEAST	1071
0	27.46209145	0	27.29158211	0	26.68925858	29.66576958	29.81936836	30.01065254	29.92846489	29.24871063	29.87688065	29.25520897	29.58559608	28.71342087	29.20254135	28.97852898	0				+	fold10_fold1	3	3	3	7.5	7.5	7.5	57.749	0	119.12	8996600000	48	1.625550352	0.040611322	16.18448575	2.665278868	sp|P16140|VATB_YEAST	sp|P16140|VATB_YEAST	1072
0	0	0	21.04219818	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	9.4	9.4	9.4	30.375	0	6.3687	4860300	3	NaN	NaN	0	NaN	sp|P16152|CBR1_HUMAN	sp|P16152|CBR1_HUMAN	1073
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.14997864	0						2	2	2	8.3	8.3	8.3	35.136	0	4.4495	16026000	5	NaN	NaN	0	NaN	sp|P16220|CREB1_HUMAN	sp|P16220|CREB1_HUMAN	1074
26.35790062	26.63173103	26.84002113	27.08628464	27.11436081	27.29105377	27.12888336	27.32208061	27.37085915	27.02780914	27.03580093	27.33858109	24.14740181	27.06691933	27.33917618	27.58913803	27.30834579	27.16374969						3	3	3	7	7	7	89.384	0	22.777	2299100000	67	1.161387942	0.106990162	0.31711038	2.037262292	sp|P16383|GCFC2_HUMAN	sp|P16383|GCFC2_HUMAN	1075
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.09804344						1	1	1	3.3	3.3	3.3	46.343	0	5.9577	126690000	13	NaN	NaN	0	NaN	sp|P16387|ODPA_YEAST	sp|P16387|ODPA_YEAST	1076
33.31554413	33.00251007	32.89753342	32.86254501	32.88948822	32.85089874	32.325737	32.47954941	32.46912766	32.43688583	32.43666077	32.52044678	32.70497513	32.61561584	32.61019135	32.59259033	32.64017868	32.65795898				+	fold10_fold1	9	7	7	30.5	23.5	23.5	22.58	0	266.68	1.2223E+11	347	4.314907089	0.000136485	-0.525018692	-6.782689754	sp|P16401|H15_HUMAN	sp|P16401|H15_HUMAN	1077
29.95018578	29.80412102	29.71618652	29.7207756	29.68570518	29.71855736	29.05667305	28.96724701	28.99488258	29.03925705	28.97440529	29.08843613	29.51531029	29.531147	29.55114746	29.51361656	29.52867126	29.51638031				+	fold10_fold1	11	11	5	40.3	40.3	16.7	22.35	0	46.547	11573000000	232	7.88290829	6.41E-08	-0.745771726	-16.60773159	sp|P16402|H13_HUMAN	sp|P16402|H13_HUMAN	1078
0	30.38936043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.33383369						7	2	2	35.2	11.7	11.7	21.364	0	23.032	16220000000	62	NaN	NaN	0	NaN	sp|P16403|H12_HUMAN	sp|P16403|H12_HUMAN	1079
0	22.13992882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	5.5	5.5	5.5	76.689	0	5.2154	4776900	3	NaN	NaN	0	NaN	sp|P16435|NCPR_HUMAN	sp|P16435|NCPR_HUMAN	1080
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.52790833	0	0						1	1	1	6.8	6.8	6.8	21.646	0	41.36	47539000	9	NaN	NaN	0	NaN	sp|P16455|MGMT_HUMAN	sp|P16455|MGMT_HUMAN	1081
0	0	0	0	0	0	0	0	0	0	0	22.25225449	0	0	0	0	0	0						3	3	3	7.2	7.2	7.2	74.467	0	6.53	32038000	8	NaN	NaN	0	NaN	sp|P16474|BIP_YEAST	sp|P16474|BIP_YEAST	1082
0	27.36302376	28.30708694	27.34688759	28.01728058	27.63089752	31.93431282	32.11045074	32.21268845	32.00567627	32.36175919	32.74671173	30.73602295	30.77022171	30.698843	30.5117321	30.55764198	30.55215454						14	14	13	24.3	24.3	23.6	115.94	0	312.75	66659000000	890	1.113309671	0.118275837	9.117737134	1.970851286	sp|P16521|EF3A_YEAST	sp|P16521|EF3A_YEAST	1083
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.36922264	0	0						3	3	3	10	10	10	36.492	0	7.9495	34813000	15	NaN	NaN	0	NaN	sp|P16550|APA1_YEAST	sp|P16550|APA1_YEAST	1084
21.5866909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	1.4	1.4	1.4	114.76	0.0029839	1.8529	1634800	1	NaN	NaN	0	NaN	sp|P16615|AT2A2_HUMAN	sp|P16615|AT2A2_HUMAN	1085
0	0	0	0	0	0	26.41425514	0	0	0	0	26.35053444	0	0	0	0	0	0						2	2	2	4.6	4.6	4.6	78.307	0	16.276	782790000	14	NaN	NaN	0	NaN	sp|P16649|TUP1_YEAST	sp|P16649|TUP1_YEAST	1086
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.68948746						1	1	1	2.1	2.1	2.1	75.316	0	4.9718	88034000	15	NaN	NaN	0	NaN	sp|P16664|RGP1_YEAST	sp|P16664|RGP1_YEAST	1088
0	0	0	0	0	0	28.45438576	29.06584167	29.42171669	28.18961716	28.72900391	28.82671928	29.70183563	29.32448769	29.91897392	0	0	0				+	fold10_fold1	4	4	4	9	9	9	107.97	0	117.39	6296200000	68	17.69122178	1.19E-17	28.78121408	161.4938275	sp|P16861|PFKA1_YEAST	sp|P16861|PFKA1_YEAST	1089
27.83508873	28.12134361	27.94692802	27.7827549	27.68438339	27.76963806	30.50360489	30.45002556	30.37751389	30.48462105	30.5	30.31797028	29.84201622	29.76821899	29.84671593	0	29.76414299	29.11309433				+	fold10_fold1	5	5	5	6.4	6.4	6.4	104.62	0	142.91	15102000000	78	11.25020464	3.04E-11	2.58226649	36.52955091	sp|P16862|PFKA2_YEAST	sp|P16862|PFKA2_YEAST	1090
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.23684692						1	1	1	2.7	2.7	2.7	147.87	0.0022317	2.065	348560000	9	NaN	NaN	0	NaN	sp|P16885|PLCG2_HUMAN	sp|P16885|PLCG2_HUMAN	1091
31.51582718	31.54940414	31.35337067	31.27130699	31.30454254	31.27458763	30.78269386	30.84056091	30.71677589	30.74230003	30.78550148	30.82388306	31.04211617	31.1355896	31.09427452	31.00704765	30.9903717	31.04224777				+	fold10_fold1	8	8	7	42.3	42.3	36.2	17.302	0	52.556	39822000000	352	6.195985531	2.54E-06	-0.596220652	-11.04098304	sp|P16949|STMN1_HUMAN	sp|P16949|STMN1_HUMAN	1092
